	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
1	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
183	Line 25208	4038	8.9	56.769	-65.7	613.546	593.758	-528.262	0.0	-234.473	0.641733E-3
184	Line 25208	4071	9.665	56.769	-65.7	613.546	593.758	-528.262	0.0	-234.473	0.641733E-3
185	Line 25208	4104	9.665	62.318	-65.7	312.106	308.337	-292.995	0.0	-121.465	-84.2611E-6
186	Line 25209	3942	8.9	40.1221	-65.7	183.225	20.1991	38.3097	0.0	-65.8603	-0.831109E-3
187	Line 25209	3927	8.9	37.9822	-65.7	137.073	-79.3184	140.87	0.0	-17.6313	-2.47158E-3
188	Line 25209	3960	9.665	37.9822	-65.7	137.073	-79.3184	140.87	0.0	-17.6313	-2.47158E-3
189	Line 25209	3979	9.665	40.1221	-65.7	183.225	20.1991	38.3097	0.0	-65.8603	-0.831109E-3
190	Line 25210	3111	8.9	-139.878	-65.7	211.973	-163.416	-8.59394	0.0	-116.026	-1.0879E-3
191	Line 25210	3075	9.665	-139.878	-65.7	211.973	-163.416	-8.59394	0.0	-116.026	-1.0879E-3
192	Line 25210	3064	8.9	-134.329	-65.7	707.218	-443.447	-150.384	0.0	-475.322	-0.281216E-3
193	Line 25210	3040	9.665	-134.329	-65.7	707.218	-443.447	-150.384	0.0	-475.322	-0.281216E-3
194	Line 25210	3016	8.9	-123.231	-65.7	720.49	-455.223	-215.955	0.0	-403.05	3.13737E-3
195	Line 25210	3036	8.9	-128.78	-65.7	741.56	-439.831	-189.348	0.0	-459.622	0.447661E-3
196	Line 25210	3010	9.665	-128.78	-65.7	741.56	-439.831	-189.348	0.0	-459.622	0.447661E-3
197	Line 25210	2992	8.9	-117.682	-65.7	348.149	-238.414	-120.005	0.0	-196.199	0.1442E-3
198	Line 25210	2981	9.665	-123.231	-65.7	720.49	-455.223	-215.955	0.0	-403.05	3.13737E-3
199	Line 25210	2947	9.665	-117.682	-65.7	348.149	-238.414	-120.005	0.0	-196.199	0.1442E-3
200	Line 25211	3129	8.9	-142.018	-65.7	161.853	-147.26	-5.86758	0.0	-111.495	-2.12214E-3
201	Line 25211	3111	8.9	-139.878	-65.7	211.973	-163.416	-8.59394	0.0	-116.026	-1.0879E-3
202	Line 25211	3097	9.665	-142.018	-65.7	161.853	-147.26	-5.86758	0.0	-111.495	-2.12214E-3
203	Line 25211	3075	9.665	-139.878	-65.7	211.973	-163.416	-8.59394	0.0	-116.026	-1.0879E-3
204	Line 25212	4058	8.9	117.682	-65.7	330.504	249.75	-193.514	0.0	-298.976	0.365558E-3
205	Line 25212	4037	8.9	123.231	-65.7	624.083	473.077	-326.492	0.0	-634.769	0.343032E-3
206	Line 25212	4100	9.665	117.682	-65.7	330.504	249.75	-193.514	0.0	-298.976	0.365558E-3
207	Line 25212	4067	9.665	123.231	-65.7	624.083	473.077	-326.492	0.0	-634.769	0.343032E-3
208	Line 25212	4014	8.9	128.78	-65.7	618.511	445.026	-273.558	0.0	-677.741	-33.9773E-6
